timestamp,thread_label,utilization,frequency
2023-03-25 15:46:40.096858833 +05:30,cpu1,19.801981,1420
2023-03-25 15:46:40.096947673 +05:30,cpu2,20.588236,2171
2023-03-25 15:46:40.097014198 +05:30,cpu3,18.811882,2729
2023-03-25 15:46:40.097079489 +05:30,cpu4,20.588236,3199
2023-03-25 15:46:40.097145341 +05:30,cpu5,20.588236,1827
2023-03-25 15:46:40.097210970 +05:30,cpu6,20.79208,1231
2023-03-25 15:46:40.097276396 +05:30,cpu7,19.801981,1417
2023-03-25 15:46:41.124510940 +05:30,cpu0,25.490198,2151
2023-03-25 15:46:41.124602887 +05:30,cpu1,28.712872,1138
2023-03-25 15:46:41.124632911 +05:30,cpu2,23.529411,4330
2023-03-25 15:46:41.124660586 +05:30,cpu3,23.300972,4412
2023-03-25 15:46:41.124687775 +05:30,cpu4,26.213593,4232
2023-03-25 15:46:41.124710234 +05:30,cpu5,28.155338,3750
2023-03-25 15:46:41.124723284 +05:30,cpu6,26.470589,4415
2023-03-25 15:46:41.124751392 +05:30,cpu7,26.213593,4097
2023-03-25 15:46:42.148549472 +05:30,cpu0,29.70297,4249
2023-03-25 15:46:42.148664188 +05:30,cpu1,30.392159,4133
2023-03-25 15:46:42.148683639 +05:30,cpu2,31.372551,2163
2023-03-25 15:46:42.148707359 +05:30,cpu3,30.392159,4486
2023-03-25 15:46:42.148727969 +05:30,cpu4,29.70297,4146
2023-03-25 15:46:42.148740707 +05:30,cpu5,28.712872,1736
2023-03-25 15:46:42.148753301 +05:30,cpu6,28.431374,2668
2023-03-25 15:46:42.148767886 +05:30,cpu7,29.126215,4668
2023-03-25 15:46:43.172606022 +05:30,cpu0,31.06796,2198
2023-03-25 15:46:43.172744353 +05:30,cpu1,30.097088,2172
2023-03-25 15:46:43.172775084 +05:30,cpu2,28.712872,3718
2023-03-25 15:46:43.172800546 +05:30,cpu3,30.392159,4223
2023-03-25 15:46:43.172826032 +05:30,cpu4,30.097088,3135
2023-03-25 15:46:43.172851423 +05:30,cpu5,29.70297,1207
2023-03-25 15:46:43.172878383 +05:30,cpu6,29.70297,3909
2023-03-25 15:46:43.172912629 +05:30,cpu7,28.431374,3616
2023-03-25 15:46:44.196374624 +05:30,cpu0,29.411766,4229
2023-03-25 15:46:44.196482032 +05:30,cpu1,29.126215,4051
2023-03-25 15:46:44.196497943 +05:30,cpu2,31.06796,4637
2023-03-25 15:46:44.196511180 +05:30,cpu3,28.712872,4657
2023-03-25 15:46:44.196532370 +05:30,cpu4,29.70297,3545
2023-03-25 15:46:44.196545854 +05:30,cpu5,31.683168,4062
2023-03-25 15:46:44.196573434 +05:30,cpu6,31.372551,4378
2023-03-25 15:46:44.196592249 +05:30,cpu7,31.06796,4182
2023-03-25 15:46:45.220553411 +05:30,cpu0,31.683168,4438
2023-03-25 15:46:45.220625555 +05:30,cpu1,30.097088,3902
2023-03-25 15:46:45.220641876 +05:30,cpu2,29.807693,4355
2023-03-25 15:46:45.220664153 +05:30,cpu3,31.06796,2561
2023-03-25 15:46:45.220681650 +05:30,cpu4,29.411766,3913
2023-03-25 15:46:45.220705330 +05:30,cpu5,30.392159,4142
2023-03-25 15:46:45.220720914 +05:30,cpu6,31.06796,3974
2023-03-25 15:46:45.220732998 +05:30,cpu7,30.69307,4005
2023-03-25 15:46:46.244397436 +05:30,cpu0,30.392159,4017
2023-03-25 15:46:46.244529139 +05:30,cpu1,29.411766,4096
2023-03-25 15:46:46.244572920 +05:30,cpu2,30.392159,4480
2023-03-25 15:46:46.244613009 +05:30,cpu3,29.411766,3673
2023-03-25 15:46:46.244652560 +05:30,cpu4,29.70297,4601
2023-03-25 15:46:46.244678120 +05:30,cpu5,30.392159,2142
2023-03-25 15:46:46.244701990 +05:30,cpu6,28.712872,4428
2023-03-25 15:46:46.244725455 +05:30,cpu7,29.411766,3349
2023-03-25 15:46:47.264539140 +05:30,cpu0,28.431374,4239
2023-03-25 15:46:47.264628975 +05:30,cpu1,29.70297,4258
2023-03-25 15:46:47.264649440 +05:30,cpu2,29.0,2242
2023-03-25 15:46:47.264663632 +05:30,cpu3,31.372551,3815
2023-03-25 15:46:47.264676551 +05:30,cpu4,31.372551,3248
2023-03-25 15:46:47.264714579 +05:30,cpu5,28.431374,4327
2023-03-25 15:46:47.264739855 +05:30,cpu6,31.372551,951
2023-03-25 15:46:47.264763741 +05:30,cpu7,30.392159,4274
2023-03-25 15:46:48.284484826 +05:30,cpu0,30.769232,4145
2023-03-25 15:46:48.284575613 +05:30,cpu1,29.411766,2906
2023-03-25 15:46:48.284604227 +05:30,cpu2,29.411766,4413
2023-03-25 15:46:48.284628387 +05:30,cpu3,39.215687,4027
2023-03-25 15:46:48.284649392 +05:30,cpu4,29.411766,1819
2023-03-25 15:46:48.284672989 +05:30,cpu5,32.352943,3366
2023-03-25 15:46:48.284703551 +05:30,cpu6,33.333336,3987
2023-03-25 15:46:48.284727188 +05:30,cpu7,31.372551,4075
2023-03-25 15:46:49.308376484 +05:30,cpu0,29.411766,4442
2023-03-25 15:46:49.308528796 +05:30,cpu1,30.392159,4136
2023-03-25 15:46:49.308572280 +05:30,cpu2,31.372551,4485
2023-03-25 15:46:49.308612786 +05:30,cpu3,20.0,4038
2023-03-25 15:46:49.308633025 +05:30,cpu4,30.097088,4010
2023-03-25 15:46:49.308649650 +05:30,cpu5,29.70297,4119
2023-03-25 15:46:49.308665041 +05:30,cpu6,23.529411,2058
2023-03-25 15:46:49.308680293 +05:30,cpu7,30.392159,4184
2023-03-25 15:46:50.332474848 +05:30,cpu0,30.392159,4264
2023-03-25 15:46:50.332540928 +05:30,cpu1,29.70297,4302
2023-03-25 15:46:50.332566269 +05:30,cpu2,31.372551,3091
2023-03-25 15:46:50.332592963 +05:30,cpu3,29.411766,4283
2023-03-25 15:46:50.332617635 +05:30,cpu4,31.372551,2215
2023-03-25 15:46:50.332641107 +05:30,cpu5,30.097088,4297
2023-03-25 15:46:50.332664135 +05:30,cpu6,27.450981,3999
2023-03-25 15:46:50.332687232 +05:30,cpu7,31.372551,4301
2023-03-25 15:46:51.352464286 +05:30,cpu0,29.411766,4174
2023-03-25 15:46:51.352528593 +05:30,cpu1,30.097088,2247
2023-03-25 15:46:51.352572589 +05:30,cpu2,28.712872,4401
2023-03-25 15:46:51.352598571 +05:30,cpu3,31.06796,4449
2023-03-25 15:46:51.352622182 +05:30,cpu4,28.431374,4303
2023-03-25 15:46:51.352645087 +05:30,cpu5,32.352943,2218
2023-03-25 15:46:51.352674790 +05:30,cpu6,36.53846,4171
2023-03-25 15:46:51.352697809 +05:30,cpu7,29.70297,4430
2023-03-25 15:46:52.376468972 +05:30,cpu0,29.0,4208
2023-03-25 15:46:52.376721095 +05:30,cpu1,29.70297,4201
2023-03-25 15:46:52.376748720 +05:30,cpu2,32.352943,4235
2023-03-25 15:46:52.376765302 +05:30,cpu3,31.683168,2937
2023-03-25 15:46:52.376780430 +05:30,cpu4,30.69307,4449
2023-03-25 15:46:52.376795312 +05:30,cpu5,29.70297,4201
2023-03-25 15:46:52.376810596 +05:30,cpu6,21.782177,4303
2023-03-25 15:46:52.376825382 +05:30,cpu7,30.392159,3046
2023-03-25 15:46:53.396480821 +05:30,cpu0,32.038834,2408
2023-03-25 15:46:53.396533598 +05:30,cpu1,30.69307,4597
2023-03-25 15:46:53.396694398 +05:30,cpu2,29.70297,4106
2023-03-25 15:46:53.396728751 +05:30,cpu3,29.411766,4423
2023-03-25 15:46:53.396755037 +05:30,cpu4,31.06796,2430
2023-03-25 15:46:53.396779819 +05:30,cpu5,31.372551,4424
2023-03-25 15:46:53.396798279 +05:30,cpu6,29.126215,2627
2023-03-25 15:46:53.396811445 +05:30,cpu7,30.769232,4433
2023-03-25 15:46:54.416479592 +05:30,cpu0,30.69307,4264
2023-03-25 15:46:54.416537599 +05:30,cpu1,30.097088,2189
2023-03-25 15:46:54.416570224 +05:30,cpu2,30.097088,4286
2023-03-25 15:46:54.416593806 +05:30,cpu3,30.097088,4053
2023-03-25 15:46:54.416617555 +05:30,cpu4,29.70297,2960
2023-03-25 15:46:54.416642367 +05:30,cpu5,30.097088,4211
2023-03-25 15:46:54.416678558 +05:30,cpu6,29.411766,1782
2023-03-25 15:46:54.416701642 +05:30,cpu7,30.69307,3291
2023-03-25 15:46:55.440476098 +05:30,cpu0,30.392159,4261
2023-03-25 15:46:55.440608582 +05:30,cpu1,30.69307,4505
2023-03-25 15:46:55.440643301 +05:30,cpu2,31.372551,2261
2023-03-25 15:46:55.440669869 +05:30,cpu3,30.69307,3961
2023-03-25 15:46:55.440701457 +05:30,cpu4,30.000002,1102
2023-03-25 15:46:55.440726882 +05:30,cpu5,30.392159,4500
2023-03-25 15:46:55.440752161 +05:30,cpu6,27.450981,4264
2023-03-25 15:46:55.440784067 +05:30,cpu7,30.392159,4110
2023-03-25 15:46:56.464468349 +05:30,cpu0,29.70297,4069
2023-03-25 15:46:56.464580411 +05:30,cpu1,31.06796,3930
2023-03-25 15:46:56.464630292 +05:30,cpu2,31.372551,4291
2023-03-25 15:46:56.464655135 +05:30,cpu3,30.69307,4471
2023-03-25 15:46:56.464682925 +05:30,cpu4,30.69307,3586
2023-03-25 15:46:56.464706492 +05:30,cpu5,28.431374,4286
2023-03-25 15:46:56.464743747 +05:30,cpu6,23.529411,4335
2023-03-25 15:46:56.464767181 +05:30,cpu7,30.392159,4291
2023-03-25 15:46:57.484498443 +05:30,cpu0,29.411766,4265
2023-03-25 15:46:57.484555249 +05:30,cpu1,29.807693,4607
2023-03-25 15:46:57.484584570 +05:30,cpu2,31.372551,4064
2023-03-25 15:46:57.484610784 +05:30,cpu3,30.392159,2980
2023-03-25 15:46:57.484635589 +05:30,cpu4,30.769232,4291
2023-03-25 15:46:57.484660496 +05:30,cpu5,31.372551,4170
2023-03-25 15:46:57.484678372 +05:30,cpu6,27.450981,2235
2023-03-25 15:46:57.484704104 +05:30,cpu7,30.392159,4080
2023-03-25 15:46:58.508464274 +05:30,cpu0,30.69307,4161
2023-03-25 15:46:58.508518342 +05:30,cpu1,29.70297,4286
2023-03-25 15:46:58.508566595 +05:30,cpu2,29.126215,4332
2023-03-25 15:46:58.508593374 +05:30,cpu3,29.0,4168
2023-03-25 15:46:58.508617736 +05:30,cpu4,31.683168,1965
2023-03-25 15:46:58.508642628 +05:30,cpu5,32.352943,4080
2023-03-25 15:46:58.508673013 +05:30,cpu6,33.333336,4116
2023-03-25 15:46:58.508696205 +05:30,cpu7,30.69307,4460
2023-03-25 15:46:59.532464530 +05:30,cpu0,29.807693,4118
2023-03-25 15:46:59.532530879 +05:30,cpu1,30.69307,4020
2023-03-25 15:46:59.532578174 +05:30,cpu2,25.490198,4363
2023-03-25 15:46:59.532618726 +05:30,cpu3,30.69307,1566
2023-03-25 15:46:59.532652050 +05:30,cpu4,29.126215,4160
2023-03-25 15:46:59.532677214 +05:30,cpu5,28.712872,4013
2023-03-25 15:46:59.532700953 +05:30,cpu6,25.742575,4468
2023-03-25 15:46:59.532724294 +05:30,cpu7,30.392159,4558
2023-03-25 15:47:00.556601214 +05:30,cpu0,30.097088,4131
2023-03-25 15:47:00.556706826 +05:30,cpu1,29.70297,4256
2023-03-25 15:47:00.556734955 +05:30,cpu2,32.038834,4263
2023-03-25 15:47:00.556760913 +05:30,cpu3,30.097088,4417
2023-03-25 15:47:00.556785929 +05:30,cpu4,30.392159,2420
2023-03-25 15:47:00.556800084 +05:30,cpu5,29.126215,4407
2023-03-25 15:47:00.556812820 +05:30,cpu6,28.431374,1699
2023-03-25 15:47:00.556825809 +05:30,cpu7,29.411766,3919
2023-03-25 15:47:01.576527603 +05:30,cpu0,29.0,1919
2023-03-25 15:47:01.576626229 +05:30,cpu1,31.683168,1874
2023-03-25 15:47:01.576688937 +05:30,cpu2,29.70297,4527
2023-03-25 15:47:01.576733719 +05:30,cpu3,31.683168,3368
2023-03-25 15:47:01.576776683 +05:30,cpu4,29.411766,1720
2023-03-25 15:47:01.576804162 +05:30,cpu5,32.352943,2229
2023-03-25 15:47:01.576830713 +05:30,cpu6,28.155338,4466
2023-03-25 15:47:01.576858114 +05:30,cpu7,30.097088,4463
2023-03-25 15:47:02.596603659 +05:30,cpu0,30.769232,4170
2023-03-25 15:47:02.596708054 +05:30,cpu1,29.411766,4288
2023-03-25 15:47:02.596736963 +05:30,cpu2,29.807693,4046
2023-03-25 15:47:02.596762797 +05:30,cpu3,30.392159,2281
2023-03-25 15:47:02.596790885 +05:30,cpu4,29.411766,4198
2023-03-25 15:47:02.596815581 +05:30,cpu5,29.126215,4070
2023-03-25 15:47:02.596840656 +05:30,cpu6,21.0,4062
2023-03-25 15:47:02.596867394 +05:30,cpu7,29.70297,4029
2023-03-25 15:47:03.616520934 +05:30,cpu0,30.69307,2599
2023-03-25 15:47:03.616663386 +05:30,cpu1,30.392159,2687
2023-03-25 15:47:03.616714778 +05:30,cpu2,30.000002,1105
2023-03-25 15:47:03.616756080 +05:30,cpu3,31.372551,1832
2023-03-25 15:47:03.616788311 +05:30,cpu4,31.0,2631
2023-03-25 15:47:03.616810401 +05:30,cpu5,31.372551,696
2023-03-25 15:47:03.616830862 +05:30,cpu6,32.352943,947
2023-03-25 15:47:03.616850990 +05:30,cpu7,31.372551,1065
2023-03-25 15:47:04.640634790 +05:30,cpu0,29.411766,4093
2023-03-25 15:47:04.640733848 +05:30,cpu1,31.372551,2061
2023-03-25 15:47:04.640764280 +05:30,cpu2,31.06796,4433
2023-03-25 15:47:04.640789775 +05:30,cpu3,31.372551,4539
2023-03-25 15:47:04.640816267 +05:30,cpu4,31.372551,2995
2023-03-25 15:47:04.640838701 +05:30,cpu5,30.000002,1722
2023-03-25 15:47:04.640854778 +05:30,cpu6,29.411766,989
2023-03-25 15:47:04.640867654 +05:30,cpu7,30.69307,4587
2023-03-25 15:47:05.660491718 +05:30,cpu0,30.392159,2975
2023-03-25 15:47:05.660544669 +05:30,cpu1,29.411766,4572
2023-03-25 15:47:05.660573516 +05:30,cpu2,29.411766,860
2023-03-25 15:47:05.660600481 +05:30,cpu3,30.392159,3934
2023-03-25 15:47:05.660636974 +05:30,cpu4,29.70297,4629
2023-03-25 15:47:05.660663816 +05:30,cpu5,29.70297,4520
2023-03-25 15:47:05.660694144 +05:30,cpu6,22.0,1024
2023-03-25 15:47:05.660717803 +05:30,cpu7,29.411766,4424
2023-03-25 15:47:06.684525311 +05:30,cpu0,30.392159,4079
2023-03-25 15:47:06.684621047 +05:30,cpu1,30.69307,1087
2023-03-25 15:47:06.684642229 +05:30,cpu2,30.69307,2239
2023-03-25 15:47:06.684666156 +05:30,cpu3,24.752476,4670
2023-03-25 15:47:06.684680040 +05:30,cpu4,30.69307,4654
2023-03-25 15:47:06.684696324 +05:30,cpu5,30.69307,781
2023-03-25 15:47:06.684709856 +05:30,cpu6,30.69307,2243
2023-03-25 15:47:06.684738892 +05:30,cpu7,30.69307,4655
2023-03-25 15:47:07.708360744 +05:30,cpu0,30.69307,3999
2023-03-25 15:47:07.708539469 +05:30,cpu1,30.097088,3941
2023-03-25 15:47:07.708575315 +05:30,cpu2,30.392159,4481
2023-03-25 15:47:07.708599280 +05:30,cpu3,31.06796,4619
2023-03-25 15:47:07.708624730 +05:30,cpu4,30.392159,4067
2023-03-25 15:47:07.708648098 +05:30,cpu5,29.70297,3662
2023-03-25 15:47:07.708671721 +05:30,cpu6,28.155338,4415
2023-03-25 15:47:07.708696912 +05:30,cpu7,27.722773,4485
2023-03-25 15:47:08.732481444 +05:30,cpu0,30.392159,3200
2023-03-25 15:47:08.732570356 +05:30,cpu1,31.06796,4197
2023-03-25 15:47:08.732601415 +05:30,cpu2,30.69307,1922
2023-03-25 15:47:08.732630113 +05:30,cpu3,30.392159,4077
2023-03-25 15:47:08.732657957 +05:30,cpu4,29.807693,4267
2023-03-25 15:47:08.732680425 +05:30,cpu5,30.69307,3627
2023-03-25 15:47:08.732693044 +05:30,cpu6,26.470589,907
2023-03-25 15:47:08.732705605 +05:30,cpu7,28.846153,3508
2023-03-25 15:47:09.756528406 +05:30,cpu0,29.70297,1734
2023-03-25 15:47:09.756603651 +05:30,cpu1,30.392159,1666
2023-03-25 15:47:09.756635578 +05:30,cpu2,29.70297,1409
2023-03-25 15:47:09.756653944 +05:30,cpu3,29.411766,4654
2023-03-25 15:47:09.756667546 +05:30,cpu4,31.372551,4475
2023-03-25 15:47:09.756680075 +05:30,cpu5,29.411766,2158
2023-03-25 15:47:09.756692491 +05:30,cpu6,29.126215,2127
2023-03-25 15:47:09.756704812 +05:30,cpu7,31.683168,4673
2023-03-25 15:47:10.780451297 +05:30,cpu0,29.411766,3727
2023-03-25 15:47:10.780539866 +05:30,cpu1,28.155338,4140
2023-03-25 15:47:10.780569453 +05:30,cpu2,30.392159,1973
2023-03-25 15:47:10.780595509 +05:30,cpu3,31.372551,3996
2023-03-25 15:47:10.780620785 +05:30,cpu4,28.712872,4222
2023-03-25 15:47:10.780645942 +05:30,cpu5,29.0,4061
2023-03-25 15:47:10.780671240 +05:30,cpu6,33.663364,1089
2023-03-25 15:47:10.780695976 +05:30,cpu7,27.450981,4248
2023-03-25 15:47:11.800472489 +05:30,cpu0,31.730768,1527
2023-03-25 15:47:11.800524175 +05:30,cpu1,31.06796,3803
2023-03-25 15:47:11.800552548 +05:30,cpu2,30.097088,1205
2023-03-25 15:47:11.800579902 +05:30,cpu3,29.411766,4364
2023-03-25 15:47:11.800606492 +05:30,cpu4,30.69307,3868
2023-03-25 15:47:11.800630805 +05:30,cpu5,31.06796,3814
2023-03-25 15:47:11.800658735 +05:30,cpu6,28.155338,1157
2023-03-25 15:47:11.800689946 +05:30,cpu7,29.126215,4090
2023-03-25 15:47:12.824457901 +05:30,cpu0,30.69307,3292
2023-03-25 15:47:12.824508298 +05:30,cpu1,31.372551,3352
2023-03-25 15:47:12.824534279 +05:30,cpu2,29.411766,4308
2023-03-25 15:47:12.824560620 +05:30,cpu3,31.06796,4629
2023-03-25 15:47:12.824586005 +05:30,cpu4,30.097088,3544
2023-03-25 15:47:12.824611035 +05:30,cpu5,31.06796,4048
2023-03-25 15:47:12.824635809 +05:30,cpu6,29.411766,4475
2023-03-25 15:47:12.824659594 +05:30,cpu7,29.0,4562
2023-03-25 15:47:13.848458494 +05:30,cpu0,29.411766,4066
2023-03-25 15:47:13.848509937 +05:30,cpu1,30.392159,4354
2023-03-25 15:47:13.848538857 +05:30,cpu2,30.392159,4471
2023-03-25 15:47:13.848565603 +05:30,cpu3,30.392159,4044
2023-03-25 15:47:13.848591980 +05:30,cpu4,28.431374,4073
2023-03-25 15:47:13.848616972 +05:30,cpu5,28.712872,4278
2023-03-25 15:47:13.848641879 +05:30,cpu6,30.097088,3460
2023-03-25 15:47:13.848666114 +05:30,cpu7,30.392159,4001
2023-03-25 15:47:14.872465677 +05:30,cpu0,30.097088,4237
2023-03-25 15:47:14.872530062 +05:30,cpu1,31.372551,4007
2023-03-25 15:47:14.872557862 +05:30,cpu2,30.097088,3058
2023-03-25 15:47:14.872584390 +05:30,cpu3,31.06796,4401
2023-03-25 15:47:14.872612707 +05:30,cpu4,30.000002,4403
2023-03-25 15:47:14.872651945 +05:30,cpu5,30.392159,4071
2023-03-25 15:47:14.872676720 +05:30,cpu6,29.70297,3910
2023-03-25 15:47:14.872701207 +05:30,cpu7,30.097088,4276
2023-03-25 15:47:15.896384558 +05:30,cpu0,31.06796,4100
2023-03-25 15:47:15.896447359 +05:30,cpu1,29.411766,4083
2023-03-25 15:47:15.896474794 +05:30,cpu2,27.722773,4132
2023-03-25 15:47:15.896501101 +05:30,cpu3,30.392159,3608
2023-03-25 15:47:15.896527046 +05:30,cpu4,28.155338,4182
2023-03-25 15:47:15.896551922 +05:30,cpu5,29.411766,4084
2023-03-25 15:47:15.896576703 +05:30,cpu6,29.411766,4054
2023-03-25 15:47:15.896601308 +05:30,cpu7,30.097088,4128
2023-03-25 15:47:16.920451544 +05:30,cpu0,29.70297,4260
2023-03-25 15:47:16.920491616 +05:30,cpu1,31.730768,4099
2023-03-25 15:47:16.920512121 +05:30,cpu2,31.372551,1402
2023-03-25 15:47:16.920536283 +05:30,cpu3,29.411766,4177
2023-03-25 15:47:16.920557223 +05:30,cpu4,34.31373,4114
2023-03-25 15:47:16.920584243 +05:30,cpu5,29.126215,4094
2023-03-25 15:47:16.920596416 +05:30,cpu6,31.06796,1154
2023-03-25 15:47:16.920608296 +05:30,cpu7,30.392159,4125
2023-03-25 15:47:17.944468740 +05:30,cpu0,31.372551,4100
2023-03-25 15:47:17.944528873 +05:30,cpu1,30.392159,3490
2023-03-25 15:47:17.944561783 +05:30,cpu2,30.097088,4514
2023-03-25 15:47:17.944587564 +05:30,cpu3,31.372551,4130
2023-03-25 15:47:17.944613527 +05:30,cpu4,35.294117,4396
2023-03-25 15:47:17.944646117 +05:30,cpu5,30.69307,3528
2023-03-25 15:47:17.944666439 +05:30,cpu6,28.712872,4053
2023-03-25 15:47:17.944688079 +05:30,cpu7,28.431374,4279
2023-03-25 15:47:18.968438246 +05:30,cpu0,28.712872,4169
2023-03-25 15:47:18.968492849 +05:30,cpu1,29.411766,4054
2023-03-25 15:47:18.968540155 +05:30,cpu2,31.06796,4452
2023-03-25 15:47:18.968570234 +05:30,cpu3,28.155338,4073
2023-03-25 15:47:18.968597077 +05:30,cpu4,22.772278,4067
2023-03-25 15:47:18.968623282 +05:30,cpu5,29.411766,4083
2023-03-25 15:47:18.968649322 +05:30,cpu6,29.411766,3254
2023-03-25 15:47:18.968669040 +05:30,cpu7,30.392159,3711
2023-03-25 15:47:19.992379879 +05:30,cpu0,31.372551,4264
2023-03-25 15:47:19.992489688 +05:30,cpu1,29.411766,4099
2023-03-25 15:47:19.992519533 +05:30,cpu2,30.097088,2946
2023-03-25 15:47:19.992544886 +05:30,cpu3,30.097088,4024
2023-03-25 15:47:19.992564942 +05:30,cpu4,28.431374,4100
2023-03-25 15:47:19.992582117 +05:30,cpu5,31.372551,4100
2023-03-25 15:47:19.992599104 +05:30,cpu6,31.06796,4010
2023-03-25 15:47:19.992615695 +05:30,cpu7,29.70297,3911
2023-03-25 15:47:21.016487669 +05:30,cpu0,28.712872,4148
2023-03-25 15:47:21.016546938 +05:30,cpu1,33.00971,3931
2023-03-25 15:47:21.016575997 +05:30,cpu2,30.097088,4442
2023-03-25 15:47:21.016601949 +05:30,cpu3,29.70297,3719
2023-03-25 15:47:21.016628188 +05:30,cpu4,31.372551,2877
2023-03-25 15:47:21.016667394 +05:30,cpu5,33.00971,3862
2023-03-25 15:47:21.016689467 +05:30,cpu6,30.097088,4670
2023-03-25 15:47:21.016703379 +05:30,cpu7,29.126215,4034
2023-03-25 15:47:22.040383373 +05:30,cpu0,26.470589,4147
2023-03-25 15:47:22.040442716 +05:30,cpu1,30.097088,4276
2023-03-25 15:47:22.040470693 +05:30,cpu2,31.683168,2461
2023-03-25 15:47:22.040497370 +05:30,cpu3,29.411766,4267
2023-03-25 15:47:22.040522228 +05:30,cpu4,30.097088,4241
2023-03-25 15:47:22.040547191 +05:30,cpu5,29.70297,4191
2023-03-25 15:47:22.040572217 +05:30,cpu6,29.70297,853
2023-03-25 15:47:22.040597820 +05:30,cpu7,30.392159,3370
2023-03-25 15:47:23.060482777 +05:30,cpu0,31.730768,4390
2023-03-25 15:47:23.060569715 +05:30,cpu1,29.70297,1797
2023-03-25 15:47:23.060594162 +05:30,cpu2,29.70297,4610
2023-03-25 15:47:23.060621950 +05:30,cpu3,32.038834,1145
2023-03-25 15:47:23.060645083 +05:30,cpu4,31.372551,4056
2023-03-25 15:47:23.060667874 +05:30,cpu5,30.097088,4537
2023-03-25 15:47:23.060691110 +05:30,cpu6,29.411766,3261
2023-03-25 15:47:23.060716041 +05:30,cpu7,30.097088,1401
2023-03-25 15:47:24.084593603 +05:30,cpu0,30.392159,4200
2023-03-25 15:47:24.084751806 +05:30,cpu1,30.392159,2130
2023-03-25 15:47:24.084786430 +05:30,cpu2,31.372551,4606
2023-03-25 15:47:24.084812580 +05:30,cpu3,30.392159,4307
2023-03-25 15:47:24.084837170 +05:30,cpu4,29.411766,4028
2023-03-25 15:47:24.084861746 +05:30,cpu5,29.70297,3980
2023-03-25 15:47:24.084886546 +05:30,cpu6,31.372551,3843
2023-03-25 15:47:24.084911140 +05:30,cpu7,30.000002,4121
2023-03-25 15:47:25.116445806 +05:30,cpu0,29.126215,4078
2023-03-25 15:47:25.116483092 +05:30,cpu1,30.097088,4100
2023-03-25 15:47:25.116508453 +05:30,cpu2,29.126215,4098
2023-03-25 15:47:25.116526653 +05:30,cpu3,31.06796,3496
2023-03-25 15:47:25.116544229 +05:30,cpu4,31.372551,4128
2023-03-25 15:47:25.116559460 +05:30,cpu5,29.126215,4194
2023-03-25 15:47:25.116577902 +05:30,cpu6,28.431374,4058
2023-03-25 15:47:25.116592442 +05:30,cpu7,32.038834,3388
2023-03-25 15:47:26.140476182 +05:30,cpu0,30.392159,4327
2023-03-25 15:47:26.140530444 +05:30,cpu1,29.70297,4364
2023-03-25 15:47:26.140558218 +05:30,cpu2,30.392159,3598
2023-03-25 15:47:26.140585154 +05:30,cpu3,30.69307,4201
2023-03-25 15:47:26.140610069 +05:30,cpu4,30.000002,4018
2023-03-25 15:47:26.140634528 +05:30,cpu5,30.392159,4217
2023-03-25 15:47:26.140652911 +05:30,cpu6,31.683168,3930
2023-03-25 15:47:26.140665400 +05:30,cpu7,29.411766,4201
2023-03-25 15:47:27.164455654 +05:30,cpu0,29.411766,4275
2023-03-25 15:47:27.164519876 +05:30,cpu1,30.097088,4518
2023-03-25 15:47:27.164551765 +05:30,cpu2,30.097088,3724
2023-03-25 15:47:27.164582291 +05:30,cpu3,30.097088,4398
2023-03-25 15:47:27.164611414 +05:30,cpu4,31.06796,2900
2023-03-25 15:47:27.164635593 +05:30,cpu5,28.712872,4516
2023-03-25 15:47:27.164659812 +05:30,cpu6,29.411766,3314
2023-03-25 15:47:27.164682931 +05:30,cpu7,31.06796,4558
2023-03-25 15:47:28.188517697 +05:30,cpu0,30.097088,4275
2023-03-25 15:47:28.188573529 +05:30,cpu1,25.742575,4061
2023-03-25 15:47:28.188602969 +05:30,cpu2,29.126215,4043
2023-03-25 15:47:28.188630320 +05:30,cpu3,30.303032,3557
2023-03-25 15:47:28.188657892 +05:30,cpu4,28.712872,3868
2023-03-25 15:47:28.188670508 +05:30,cpu5,32.038834,3095
2023-03-25 15:47:28.188682906 +05:30,cpu6,29.70297,4034
2023-03-25 15:47:28.188694930 +05:30,cpu7,29.411766,1684
2023-03-25 15:47:29.212477841 +05:30,cpu0,31.683168,3746
2023-03-25 15:47:29.212530157 +05:30,cpu1,30.392159,3929
2023-03-25 15:47:29.212559135 +05:30,cpu2,30.392159,1882
2023-03-25 15:47:29.212585777 +05:30,cpu3,30.097088,3843
2023-03-25 15:47:29.212610656 +05:30,cpu4,29.411766,4134
2023-03-25 15:47:29.212636271 +05:30,cpu5,28.712872,4393
2023-03-25 15:47:29.212666242 +05:30,cpu6,30.097088,1957
2023-03-25 15:47:29.212679306 +05:30,cpu7,29.411766,4463
2023-03-25 15:47:30.236385588 +05:30,cpu0,28.431374,3448
2023-03-25 15:47:30.236463085 +05:30,cpu1,30.392159,4481
2023-03-25 15:47:30.236488403 +05:30,cpu2,30.392159,3766
2023-03-25 15:47:30.236513111 +05:30,cpu3,28.846153,2229
2023-03-25 15:47:30.236538001 +05:30,cpu4,29.807693,1919
2023-03-25 15:47:30.236561295 +05:30,cpu5,29.70297,4662
2023-03-25 15:47:30.236584363 +05:30,cpu6,29.126215,4375
2023-03-25 15:47:30.236616982 +05:30,cpu7,30.392159,2273
2023-03-25 15:47:31.256466908 +05:30,cpu0,31.06796,4099
